file,context,cat_id,breed,sex,owner_id,session,vocalization,sample_rate,channels,bits,frames,duration_seconds,sha256
F_BAC01_MC_MN_SIM01_201.wav,waiting_for_food,BAC01,MC,MN,SIM01,2,01,8000,1,16,10528,1.316,4091a9e7be89d55481ecee65eb3554690ce05aa2b18ec48d092aa2d6adbc52b1
F_BAC01_MC_MN_SIM01_202.wav,waiting_for_food,BAC01,MC,MN,SIM01,2,02,8000,1,16,11152,1.394,35d9ec8dd8d09dc29a6144d66ae23331791fcefae18471d6117aab85fa28b085
F_BAC01_MC_MN_SIM01_203.wav,waiting_for_food,BAC01,MC,MN,SIM01,2,03,8000,1,16,12047,1.505875,70b92019020b2711e6767ae6a0c515e0d84de4889b47f69c7493d91d076ee539
F_BAC01_MC_MN_SIM01_301.wav,waiting_for_food,BAC01,MC,MN,SIM01,3,01,8000,1,16,8897,1.112125,f9781ef905ded169d6b356846ef982f54dee999e31a5ea9404f4252c32c4f055
F_BAC01_MC_MN_SIM01_302.wav,waiting_for_food,BAC01,MC,MN,SIM01,3,02,8000,1,16,11031,1.378875,728959e2460197fb1821d2a819be3c490a4d3418acff23fbd5fc7ed6eae058d0
F_BAC01_MC_MN_SIM01_303.wav,waiting_for_food,BAC01,MC,MN,SIM01,3,03,8000,1,16,10849,1.356125,5039d8a0986dad6895e287322bb38b69bea80b7610c69a96054c87132f356d54
F_BAC01_MC_MN_SIM01_304.wav,waiting_for_food,BAC01,MC,MN,SIM01,3,04,8000,1,16,11239,1.404875,ec353cc884eae1fd9b96f85c6ba559dbf36f0a174aeb35a957801c36ba243c34
F_BLE01_EU_FN_DEL01_101.wav,waiting_for_food,BLE01,EU,FN,DEL01,1,01,8000,1,16,12011,1.501375,078b778a18be159bb1df032c837ff948cf1634e749f6f6d2093b442d31207aa7
F_BLE01_EU_FN_DEL01_102.wav,waiting_for_food,BLE01,EU,FN,DEL01,1,02,8000,1,16,10857,1.357125,88f4d0fef48af1c3c23fb51643fda99cab926ee6d9843d46f992a17572283faa
F_BLE01_EU_FN_DEL01_103.wav,waiting_for_food,BLE01,EU,FN,DEL01,1,03,8000,1,16,11960,1.495,0d5cf1b20b58c1bae99021852ac236044ca86d628037edbf06ddf56ee8d03347
F_BRA01_MC_MN_SIM01_301.wav,waiting_for_food,BRA01,MC,MN,SIM01,3,01,8000,1,16,14146,1.76825,9582eab784d27e2c968cde870a06d784e5adef435fd48b281be1326578e012fe
F_BRA01_MC_MN_SIM01_302.wav,waiting_for_food,BRA01,MC,MN,SIM01,3,02,8000,1,16,13573,1.696625,bc06ef18fad11e1067ebd7e011a005956fb2717317b1048768baf3b7b827ad87
F_BRI01_MC_FI_SIM01_101.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,01,8000,1,16,13234,1.65425,e2b953395d64ede3b922ce6efb0bce1610df28187ca634b39c0b322a1874a7cf
F_BRI01_MC_FI_SIM01_102.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,02,8000,1,16,12118,1.51475,159b3447d0d152c3b810289bfa34b7670626f1cf9684835ac5cbf5c0df9deb8a
F_BRI01_MC_FI_SIM01_103.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,03,8000,1,16,12137,1.517125,734e43f8ab1f19115087d142d7f060016c91fe253bea7e157f65f0b893aa3a8c
F_BRI01_MC_FI_SIM01_104.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,04,8000,1,16,12148,1.5185,056b499e72c496c74ab0e9627326a12a9e49e4003c44973c3c63601366fd83dc
F_BRI01_MC_FI_SIM01_105.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,05,8000,1,16,11412,1.4265,872dcf975fe4d4d32abb1c48db93bf3461994dc5e550001ae5e098f4c699fad5
F_BRI01_MC_FI_SIM01_106.wav,waiting_for_food,BRI01,MC,FI,SIM01,1,06,8000,1,16,11375,1.421875,a1d96216d0afd50dd4327b40259a9bb8403566cb667966ce8bf1b41ab2a8064a
F_BRI01_MC_FI_SIM01_201.wav,waiting_for_food,BRI01,MC,FI,SIM01,2,01,8000,1,16,16454,2.05675,4bdc80e090e439123ef164c5ca5ba5e15be4f3a0b26bf593be80af90ada95cd2
F_BRI01_MC_FI_SIM01_202.wav,waiting_for_food,BRI01,MC,FI,SIM01,2,02,8000,1,16,14060,1.7575,aa8c3f4d7ad25be09124db71164df6675443a3f590e0956125fbfeea0889f2cf
F_CAN01_EU_FN_GIA01_201.wav,waiting_for_food,CAN01,EU,FN,GIA01,2,01,8000,1,16,15939,1.992375,42fa521f3199ae1b484faaefdfcb8fb5d175badcb78550a4157398147a0ef675
F_CAN01_EU_FN_GIA01_202.wav,waiting_for_food,CAN01,EU,FN,GIA01,2,02,8000,1,16,15169,1.896125,c43e175f2732915f4b243f8c9e65a7911b1f60f5cd4a5ac9a3100c79dc1ce21e
F_DAK01_MC_FN_SIM01_301.wav,waiting_for_food,DAK01,MC,FN,SIM01,3,01,8000,1,16,12814,1.60175,0d1b3765d81673c00b01839ab70fb4cc06670418b1b4a7401da1a5a0d2dc2ae9
F_DAK01_MC_FN_SIM01_302.wav,waiting_for_food,DAK01,MC,FN,SIM01,3,02,8000,1,16,12780,1.5975,1e8d417ad1170209618f865d112681d441e0af9aa7dff45b56e569c83e32a2e6
F_DAK01_MC_FN_SIM01_303.wav,waiting_for_food,DAK01,MC,FN,SIM01,3,03,8000,1,16,11202,1.40025,e9ef387795f72ac4b8dc8a9b65304532ba68effca066be697ebda866d2fa82c9
F_DAK01_MC_FN_SIM01_304.wav,waiting_for_food,DAK01,MC,FN,SIM01,3,04,8000,1,16,12411,1.551375,903b7a274f9e385cb521581a9d1a8d5d589083db37cdfd40f938653bf8cfc4be
F_IND01_EU_FN_ELI01_101.wav,waiting_for_food,IND01,EU,FN,ELI01,1,01,8000,1,16,14481,1.810125,b664e071bb1d138f0cd518df692648b7f1fad284af05f769265666f204af96ee
F_IND01_EU_FN_ELI01_102.wav,waiting_for_food,IND01,EU,FN,ELI01,1,02,8000,1,16,13293,1.661625,e06b0196f69ae21ff503be8667cf773f6d8e646c3bd8c1929ee3f0a7a67b5528
F_IND01_EU_FN_ELI01_103.wav,waiting_for_food,IND01,EU,FN,ELI01,1,03,8000,1,16,13725,1.715625,3d4b03a1a2c1bbdcf7760f7ed09600f0f8e3bc50da738c76d4874d0ba49541f7
F_IND01_EU_FN_ELI01_104.wav,waiting_for_food,IND01,EU,FN,ELI01,1,04,8000,1,16,11349,1.418625,b40e4cdc18c1889fb4d63c7f2e90eb5b0d289d36fa46b5fa4da5969d2babd2d1
F_IND01_EU_FN_ELI01_201.wav,waiting_for_food,IND01,EU,FN,ELI01,2,01,8000,1,16,10851,1.356375,b18eb4f445d1febe4c84d9173917e01fc1c74b6ba66aa3c0493bbb58d1c34f26
F_IND01_EU_FN_ELI01_202.wav,waiting_for_food,IND01,EU,FN,ELI01,2,02,8000,1,16,10338,1.29225,8b6af3adc7bae1cc531b1ea89f1e97007202823aee5e5c35a39a286bf2cd44db
F_IND01_EU_FN_ELI01_203.wav,waiting_for_food,IND01,EU,FN,ELI01,2,03,8000,1,16,10801,1.350125,e128739a2abb7bac147bc098b2da303996295f879b0ca499dbd336614358a1db
F_IND01_EU_FN_ELI01_301.wav,waiting_for_food,IND01,EU,FN,ELI01,3,01,8000,1,16,13221,1.652625,7677078387594c7539303eb0ea995ca3d07b99ecd20951ed1626ff2447fee9ce
F_IND01_EU_FN_ELI01_302.wav,waiting_for_food,IND01,EU,FN,ELI01,3,02,8000,1,16,15381,1.922625,7287cfd149a2a39031b1be5dd6e821f4d1085560afd2c92f131a098bb3b8c1e1
F_IND01_EU_FN_ELI01_304.wav,waiting_for_food,IND01,EU,FN,ELI01,3,04,8000,1,16,14931,1.866375,8b99a34a78a42ca994f0223ee1cfbd8c80f3b95ff4775347cb849754630b55a1
F_LEO01_EU_MI_RIT01_101.wav,waiting_for_food,LEO01,EU,MI,RIT01,1,01,8000,1,16,11792,1.474,2b0f3f538bfba67ca100ec2726f21110dac8e4cb232de1ee7f7aff030f9aa14e
F_LEO01_EU_MI_RIT01_102.wav,waiting_for_food,LEO01,EU,MI,RIT01,1,02,8000,1,16,12524,1.5655,beb764fc2d77aa728ca9d5ddc110e487117cd469694176ecb4c73337d9896026
F_LEO01_EU_MI_RIT01_103.wav,waiting_for_food,LEO01,EU,MI,RIT01,1,03,8000,1,16,11853,1.481625,aaed3fcffa1121bafb7d63e0c03a8c8bcd03aa1d3cd011e4982c4a46232ae3ae
F_LEO01_EU_MI_RIT01_104.wav,waiting_for_food,LEO01,EU,MI,RIT01,1,04,8000,1,16,13443,1.680375,1579d52423f7ee5f3b75b13dd871647f15147298cd7e280db0ff7346609a3824
F_LEO01_EU_MI_RIT01_105.wav,waiting_for_food,LEO01,EU,MI,RIT01,1,05,8000,1,16,13972,1.7465,f1bcf57cb9bcca404f4fcaa3193b3eea318e3587998205965e8d9d65f0b7a174
F_MAG01_EU_FN_FED01_101.wav,waiting_for_food,MAG01,EU,FN,FED01,1,01,8000,1,16,13185,1.648125,cd719d842ba907e062820b1a0365e23fd84316d64295f254c964b986ed0295f1
F_MAG01_EU_FN_FED01_102.wav,waiting_for_food,MAG01,EU,FN,FED01,1,02,8000,1,16,13633,1.704125,a84fc03cc6c16e1547d8e47d566bd6d6b06b44aaebc71bf612bb007d0acdbd75
F_MAG01_EU_FN_FED01_103.wav,waiting_for_food,MAG01,EU,FN,FED01,1,03,8000,1,16,13633,1.704125,895b4d42084f5c6e88b967cf7e45a68b9f0baa128ff6db62ab9ce73e0550591a
F_MAG01_EU_FN_FED01_104.wav,waiting_for_food,MAG01,EU,FN,FED01,1,04,8000,1,16,13441,1.680125,340cb27272ce2e12deb832ee71dd6e913df74854da4a0d0f6061e9c264e3297f
F_MAG01_EU_FN_FED01_105.wav,waiting_for_food,MAG01,EU,FN,FED01,1,05,8000,1,16,13441,1.680125,ba18af0c115e5bb145366d227825a0f3744eb40bc13e44856bb066b0871b3265
F_MAG01_EU_FN_FED01_106.wav,waiting_for_food,MAG01,EU,FN,FED01,1,06,8000,1,16,12609,1.576125,67264388e313b0be17ce413f6a83a425f0d6224a1d6cc5e8b1e6abb63b0cffb1
F_MAG01_EU_FN_FED01_201.wav,waiting_for_food,MAG01,EU,FN,FED01,2,01,8000,1,16,13146,1.64325,1afdf972dc23c292508bf43998cf3468fc6281254b0e65f733286e6fec83d21e
F_MAG01_EU_FN_FED01_202.wav,waiting_for_food,MAG01,EU,FN,FED01,2,02,8000,1,16,12921,1.615125,b91fb58598c7acd4dfadec7d4ebc45fd4c31b30ded39e8feaa70c73428db49f3
F_MAG01_EU_FN_FED01_203.wav,waiting_for_food,MAG01,EU,FN,FED01,2,03,8000,1,16,14361,1.795125,3c7f21a89898263ce2d70f7c9908f24ba4a126bc8bdf313230dff3d1700bde63
F_MAG01_EU_FN_FED01_301.wav,waiting_for_food,MAG01,EU,FN,FED01,3,01,8000,1,16,10916,1.3645,7f0c11c5d3bffa03faa504bffade674efe11fdf070d0f8ff786669ee1b5e3428
F_MAG01_EU_FN_FED01_302.wav,waiting_for_food,MAG01,EU,FN,FED01,3,02,8000,1,16,12995,1.624375,c74f0778128cc43969cbfc2ed9c27b9e0e0318b97468a9657a31a198e86dcde3
F_MAG01_EU_FN_FED01_303.wav,waiting_for_food,MAG01,EU,FN,FED01,3,03,8000,1,16,12132,1.5165,a27b93525825b7176b6e4c8d600d14cb46a5058d4b022fd74473c107aaaffa77
F_MAG01_EU_FN_FED01_304.wav,waiting_for_food,MAG01,EU,FN,FED01,3,04,8000,1,16,11979,1.497375,a088b6560681ecf4c6b033d0f6754cf5a1632675436b7e862c5b33fcaff5527a
F_MAG01_EU_FN_FED01_305.wav,waiting_for_food,MAG01,EU,FN,FED01,3,05,8000,1,16,13509,1.688625,cb6a7cc82aa0f4bd1dd07fd4dfeca186e1cc7aa78429f066fbdbd32899a32b96
F_MAT01_EU_FN_RIT01_101.wav,waiting_for_food,MAT01,EU,FN,RIT01,1,01,8000,1,16,16577,2.072125,75cc2c326e66a68f7fc8494ddcc7832ad7a47f176b9f254facd88deb0f6159a2
F_MAT01_EU_FN_RIT01_102.wav,waiting_for_food,MAT01,EU,FN,RIT01,1,02,8000,1,16,14048,1.756,a12d189cc6e6fa251be873ae791cdeec69a05bc332b47891bafb20e7b7e6a919
F_MAT01_EU_FN_RIT01_103.wav,waiting_for_food,MAT01,EU,FN,RIT01,1,03,8000,1,16,15033,1.879125,53fc48954756d6fa42e0735ee27761d003fdb5203f9ea60c98ab2303706df12f
F_MAT01_EU_FN_RIT01_301.wav,waiting_for_food,MAT01,EU,FN,RIT01,3,01,8000,1,16,17719,2.214875,2cd6477011560d2b0e03df1605bfdc57d2ffd57721ffec74a8fd4eace49eaaf2
F_MAT01_EU_FN_RIT01_302.wav,waiting_for_food,MAT01,EU,FN,RIT01,3,02,8000,1,16,15053,1.881625,0542f38510c87460a9418307415f5aee09fb7570ed25afe1b7c4141e913e365f
F_MAT01_EU_FN_RIT01_303.wav,waiting_for_food,MAT01,EU,FN,RIT01,3,03,8000,1,16,14623,1.827875,d734554416b54ab298a65add16ea315b4302b08fa12711b46d0b0feae830740c
F_MEG01_MC_FI_SIM01_301.wav,waiting_for_food,MEG01,MC,FI,SIM01,3,01,8000,1,16,11616,1.452,55edbe5843169875702043dd531ae057ae1685674e1dfd8b040d4b384f8ff702
F_MEG01_MC_FI_SIM01_302.wav,waiting_for_food,MEG01,MC,FI,SIM01,3,02,8000,1,16,11395,1.424375,3d2d7c9d6c58be05911f4917bc4958206efe888a911b68eca9f9688a9f9b3576
F_MEG01_MC_FI_SIM01_303.wav,waiting_for_food,MEG01,MC,FI,SIM01,3,03,8000,1,16,13220,1.6525,70f959cf1402dfd2c7573f0486f5e76e83a4af8ac9ec20ff8e9c67c90dcdb4ee
F_MEG01_MC_FI_SIM01_304.wav,waiting_for_food,MEG01,MC,FI,SIM01,3,04,8000,1,16,12300,1.5375,bf44bba17ef5ac1dd07dfc9a4d5e2e081679647c2875cc12302eb12bfd57893f
F_MIN01_EU_FN_BEN01_101.wav,waiting_for_food,MIN01,EU,FN,BEN01,1,01,8000,1,16,14258,1.78225,eb99b8f849b1c86e0cb1924b4a96cea4e6cfcc89865a6b17ed7cdce9e5ddc1bd
F_MIN01_EU_FN_BEN01_102.wav,waiting_for_food,MIN01,EU,FN,BEN01,1,02,8000,1,16,15285,1.910625,3bbcb867c419bb12aeae79d2327ac91f28e6a90b32cc416ab21b6a59337352be
F_MIN01_EU_FN_BEN01_103.wav,waiting_for_food,MIN01,EU,FN,BEN01,1,03,8000,1,16,12007,1.500875,8f4befbb0f8640ad37a1388d7935a2a4d28566c5010fe410e2f4ed08182e351c
F_MIN01_EU_FN_BEN01_104.wav,waiting_for_food,MIN01,EU,FN,BEN01,1,04,8000,1,16,12769,1.596125,ef1c92eed6add4a86a396e33d97b73be1d8075de79463ad5f0373db6407bb85a
F_REG01_EU_FN_GIO01_201.wav,waiting_for_food,REG01,EU,FN,GIO01,2,01,8000,1,16,16577,2.072125,7e8ed127174bf3bc7a0f70c7a0ea176edb318edfa32cfe300c6fbb4f3e836b12
F_SPI01_EU_MN_NAI01_101.wav,waiting_for_food,SPI01,EU,MN,NAI01,1,01,8000,1,16,15615,1.951875,e3c7d082303ce83aa0a936b2d89e39aa2f3d1824f8398108f72c146a44383f5e
F_SPI01_EU_MN_NAI01_102.wav,waiting_for_food,SPI01,EU,MN,NAI01,1,02,8000,1,16,17235,2.154375,3c085791c4dc347cbe8274ce0a2f51f0ac649bcca341bef35242bed450724aaa
F_SPI01_EU_MN_NAI01_103.wav,waiting_for_food,SPI01,EU,MN,NAI01,1,03,8000,1,16,16749,2.093625,72b5469be064fc794f573691d224b7667b64b4272747b434a2f8f5d987dee799
F_SPI01_EU_MN_NAI01_104.wav,waiting_for_food,SPI01,EU,MN,NAI01,1,04,8000,1,16,16695,2.086875,b6dafa07a0a13f800a869b8f977fe00a27ddbb76de13decda7a51e3b9750819d
F_SPI01_EU_MN_NAI01_201.wav,waiting_for_food,SPI01,EU,MN,NAI01,2,01,8000,1,16,18423,2.302875,2c9862e9f4c5238caf5ff5da29ff2988adb311db6f435da6d492789ab061852b
F_SPI01_EU_MN_NAI01_202.wav,waiting_for_food,SPI01,EU,MN,NAI01,2,02,8000,1,16,15561,1.945125,cff541b5a63d62c498a587540f4570a53180b813616c24af6ea0cb8af94dc1f0
F_SPI01_EU_MN_NAI01_203.wav,waiting_for_food,SPI01,EU,MN,NAI01,2,03,8000,1,16,17559,2.194875,411496b99a69c5b53cce7b86bf2b870b3b0bf290a2a30ac4c4f84960bb5439f1
F_SPI01_EU_MN_NAI01_301.wav,waiting_for_food,SPI01,EU,MN,NAI01,3,01,8000,1,16,18296,2.287,4d8321bbf8d0c2e07b641b068aa555a03b04203fcaa54ca1acbe205384c4bb01
F_WHO01_MC_FI_SIM01_101.wav,waiting_for_food,WHO01,MC,FI,SIM01,1,01,8000,1,16,16354,2.04425,bfb36dfa113e81ce8ccf68bfa82d21214ae7208520dde7d182c9b3d8c7ba4a49
F_WHO01_MC_FI_SIM01_102.wav,waiting_for_food,WHO01,MC,FI,SIM01,1,02,8000,1,16,15841,1.980125,a853ad28bafe50d5a27957d5c27d8ad1834aaa2e2ae8b6b3421f3d25db590e05
F_WHO01_MC_FI_SIM01_103.wav,waiting_for_food,WHO01,MC,FI,SIM01,1,03,8000,1,16,13640,1.705,cd250e60633e5d5a28fc19d63119cdc27f7b66cef62580785363f3b26a42777a
F_WHO01_MC_FI_SIM01_301.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,01,8000,1,16,10518,1.31475,6e883a3b5df929628031d93ddd94e9281f0cca9d6c74e7548879a10bf67766ec
F_WHO01_MC_FI_SIM01_302.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,02,8000,1,16,11048,1.381,b8a7c29b098dd41de746e8a8fde0a269ef8e931c23fbbd5a554c908f4e390895
F_WHO01_MC_FI_SIM01_303.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,03,8000,1,16,10402,1.30025,b7b53bcee153bc9c39946f2ca09eaeefe6c2401a2542758503f2a7b0bc8c8799
F_WHO01_MC_FI_SIM01_304.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,04,8000,1,16,10005,1.250625,94437970d296ddeb394f295c2f136e8be0777e3a056bf6cafa7115c0d01b8da3
F_WHO01_MC_FI_SIM01_306.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,06,8000,1,16,8684,1.0855,fb5e1ef01db1dc73fa136793af1f3ee11187e81e9fcdec82c0dd6b2a12f11c3c
F_WHO01_MC_FI_SIM01_307.wav,waiting_for_food,WHO01,MC,FI,SIM01,3,07,8000,1,16,11437,1.429625,7a465cea9daf3824f1e588a75bc08cdc17d1b89dc5e2d012b063f6800111443f
I_ANI01_MC_FN_SIM01_101.wav,isolation,ANI01,MC,FN,SIM01,1,01,8000,1,16,16412,2.0515,10e6a9237b2c8607031df32f37fa8686244d089bbf8f9461c582d8f48f22170a
I_ANI01_MC_FN_SIM01_102.wav,isolation,ANI01,MC,FN,SIM01,1,02,8000,1,16,19597,2.449625,06ef706f83a322faaf2ac78de64bec975e20a370d0e951f04e031151fc98b7cf
I_ANI01_MC_FN_SIM01_103.wav,isolation,ANI01,MC,FN,SIM01,1,03,8000,1,16,20946,2.61825,785a368038815b514dbee5bd7d1906cb90b2ea77ed629084e409dadaed0412fb
I_ANI01_MC_FN_SIM01_104.wav,isolation,ANI01,MC,FN,SIM01,1,04,8000,1,16,16034,2.00425,dc379993a6449731b55b0b05c8372d2619fdac01c5a35a37fabf8e124b6638b7
I_BAC01_MC_MN_SIM01_101.wav,isolation,BAC01,MC,MN,SIM01,1,01,8000,1,16,14806,1.85075,cee07c57d675eff04a9b77dbe7359eee244c512e717933401180f8c2dffc52c9
I_BAC01_MC_MN_SIM01_102.wav,isolation,BAC01,MC,MN,SIM01,1,02,8000,1,16,12721,1.590125,b3b6cd4a5b0bd77ebabb08e630e1bea2d96340eea4ddae97c296105486e5ab83
I_BAC01_MC_MN_SIM01_103.wav,isolation,BAC01,MC,MN,SIM01,1,03,8000,1,16,12254,1.53175,cb0d09747c3ec3e4c529f7bc7d92ed8b52806c72a52f9e0a922568261eb9168e
I_BAC01_MC_MN_SIM01_301.wav,isolation,BAC01,MC,MN,SIM01,3,01,8000,1,16,11084,1.3855,ca7007270675cd40d855263e6d28278b56fa142b3f3b104ad6ae0549ccd12b94
I_BAC01_MC_MN_SIM01_302.wav,isolation,BAC01,MC,MN,SIM01,3,02,8000,1,16,10185,1.273125,23910a61226522f5511f2923be8e545ed71a984e8188588a6d4a6c54b73a6841
I_BAC01_MC_MN_SIM01_303.wav,isolation,BAC01,MC,MN,SIM01,3,03,8000,1,16,9770,1.22125,f6af0f7649133394962737f83864372a8c4cd8cced886c164fe160f2521ed5b8
I_BAC01_MC_MN_SIM10_102.wav,isolation,BAC01,MC,MN,SIM10,1,02,8000,1,16,14594,1.82425,0df98ab28fa6a34805cbdf76d85f03e28e5d18ef7cb6251ae91372dc12e0c917
I_BLE01_EU_FN_DEL01_101.wav,isolation,BLE01,EU,FN,DEL01,1,01,8000,1,16,16469,2.058625,b30e264547d272774771f064d495c20a43d78666c16e8fb76bc30e52eadeb8c1
I_BLE01_EU_FN_DEL01_102.wav,isolation,BLE01,EU,FN,DEL01,1,02,8000,1,16,15841,1.980125,5698dede79936173b1bd2d68edc597d4e9a7f53d3a0c6b4aadee8286f2e6d42f
I_BLE01_EU_FN_DEL01_103.wav,isolation,BLE01,EU,FN,DEL01,1,03,8000,1,16,15583,1.947875,6e0914e3bab4316b6693184cb23525785748b000fe688745baf5c70e102c2568
I_BLE01_EU_FN_DEL01_104.wav,isolation,BLE01,EU,FN,DEL01,1,04,8000,1,16,13481,1.685125,78fb27f01f829d70afa02a16e49a4d25310152557c1d66b32cdc3ce4a3ae4888
I_BLE01_EU_FN_DEL01_105.wav,isolation,BLE01,EU,FN,DEL01,1,05,8000,1,16,13134,1.64175,9e02b8a13fcb8de6a57d6dc9b3e0d25ee0a1ce557aeb6d07181deec3fc15bad7
I_BLE01_EU_FN_DEL01_106.wav,isolation,BLE01,EU,FN,DEL01,1,06,8000,1,16,14433,1.804125,a809e7a81bff58507f36d512d9f5f097fd2746f125f8f389703e3040de88acb3
I_BLE01_EU_FN_DEL01_107.wav,isolation,BLE01,EU,FN,DEL01,1,07,8000,1,16,12732,1.5915,1791f4c0c7f076dfaa82aebee529139d10267e0e27d4c30c041de778cf4c93a4
I_BLE01_EU_FN_DEL01_108.wav,isolation,BLE01,EU,FN,DEL01,1,08,8000,1,16,13293,1.661625,17f1b6fb860bdcd711666cdc04b3fea79a35ad2e0f707b0f5a728c3df97e8fc4
I_BLE01_EU_FN_DEL01_109.wav,isolation,BLE01,EU,FN,DEL01,1,09,8000,1,16,13971,1.746375,a8108d3a4b24ad7831d24fab3b913b2f55973f67ab9ce9bfd04f7ad3118b5520
I_BLE01_EU_FN_DEL01_110.wav,isolation,BLE01,EU,FN,DEL01,1,10,8000,1,16,13221,1.652625,022a13f603c45086494553835fb91380329a0b2c18c3bb91194abde8da3a987c
I_BLE01_EU_FN_DEL01_201.wav,isolation,BLE01,EU,FN,DEL01,2,01,8000,1,16,15593,1.949125,725f3922dbe626ba89b46acfdff125b982c7bcffe694d209dc4e5241fbee175e
I_BLE01_EU_FN_DEL01_202.wav,isolation,BLE01,EU,FN,DEL01,2,02,8000,1,16,16615,2.076875,4e203932d50d43517dcfb93988ae4227eef1d001f49dec82da54b36e3d7f9b74
I_BLE01_EU_FN_DEL01_203.wav,isolation,BLE01,EU,FN,DEL01,2,03,8000,1,16,16542,2.06775,f70ea038b41eb84fd6c402b044a6937565dc44d044e2f4021f9d2bff8730aad2
I_BLE01_EU_FN_DEL01_204.wav,isolation,BLE01,EU,FN,DEL01,2,04,8000,1,16,16177,2.022125,d61b98456f355cd74c859c19978c080858e31141177af574c51e6917e6b62662
I_BLE01_EU_FN_DEL01_205.wav,isolation,BLE01,EU,FN,DEL01,2,05,8000,1,16,15374,1.92175,17a96a73bd4c23ab8205e0215670f9c86faf575d340e1e13693ee5022119ab01
I_BLE01_EU_FN_DEL01_206.wav,isolation,BLE01,EU,FN,DEL01,2,06,8000,1,16,16834,2.10425,6954ccfc7d9bac07a5cb9ea19543b957c4fa2f421c246cf7ab83a14474c177b9
I_BLE01_EU_FN_DEL01_207.wav,isolation,BLE01,EU,FN,DEL01,2,07,8000,1,16,15301,1.912625,4d7a5e4325edbd4e7369babb502aadb9a6030a3e2c6c446c823c01430afc0a3d
I_BLE01_EU_FN_DEL01_208.wav,isolation,BLE01,EU,FN,DEL01,2,08,8000,1,16,15739,1.967375,db6c670d8f047adab524210bdf80ff30dceb7d66e818f0a4bc3e220ee55c5292
I_BLE01_EU_FN_DEL01_209.wav,isolation,BLE01,EU,FN,DEL01,2,09,8000,1,16,15885,1.985625,033112216bd5a61a58fcb87ad01de70ff4f07525b1916e948080eebc723e232a
I_BLE01_EU_FN_DEL01_210.wav,isolation,BLE01,EU,FN,DEL01,2,10,8000,1,16,15447,1.930875,605da8259dac75dda02af9d1c5d7e76e3693fcf43a1f82197ac0e574d0e48c28
I_BLE01_EU_FN_DEL01_211.wav,isolation,BLE01,EU,FN,DEL01,2,11,8000,1,16,15155,1.894375,d0157102adef568b201e876fd6cb2c02807aea76b0b7967efecda99ebb28974b
I_BLE01_EU_FN_DEL01_212.wav,isolation,BLE01,EU,FN,DEL01,2,12,8000,1,16,16323,2.040375,6782f93d1ce9725cd53dc45065589d82ce9146641daab26ec179da3fcf0efd51
I_BLE01_EU_FN_DEL01_213.wav,isolation,BLE01,EU,FN,DEL01,2,13,8000,1,16,15520,1.94,d2fc0cf12113ae9854969fd5d23f2f3892b6d8b8fd8e68864620ab228b0495b6
I_BLE01_EU_FN_DEL01_214.wav,isolation,BLE01,EU,FN,DEL01,2,14,8000,1,16,15155,1.894375,c59bf5e10e8195858041cff0299efacf00dc8a592e28c158c370eaee3cd16d59
I_BLE01_EU_FN_DEL01_215.wav,isolation,BLE01,EU,FN,DEL01,2,15,8000,1,16,14133,1.766625,d727857fed7b3495f727adf4b1941470d30f2ad41a8e50ecf6e56629ca393f53
I_BLE01_EU_FN_DEL01_216.wav,isolation,BLE01,EU,FN,DEL01,2,16,8000,1,16,14571,1.821375,0cb2cdf5a6c5a6e6053bd4836b0842ba880467f1af7f99a35b0101c41cb61076
I_BLE01_EU_FN_DEL01_217.wav,isolation,BLE01,EU,FN,DEL01,2,17,8000,1,16,16031,2.003875,7f05dee934a353cabd6b7f77f18cad7762d9ee276c6f947ac6806d4ff3ab4aa3
I_BLE01_EU_FN_DEL01_218.wav,isolation,BLE01,EU,FN,DEL01,2,18,8000,1,16,23477,2.934625,230e87d75f8911780f372707e46eb1fcb02527d2cfdec449307bdaeca6f9dc8c
I_BLE01_EU_FN_DEL01_219.wav,isolation,BLE01,EU,FN,DEL01,2,19,8000,1,16,15228,1.9035,4408e24ebc91ce2090683a2a98c9171b221002dfb6e73c753bd4cb4b3ef5ce1d
I_BLE01_EU_FN_DEL01_301.wav,isolation,BLE01,EU,FN,DEL01,3,01,8000,1,16,19543,2.442875,195ad7e61d1c4c9a29e967ffe75f8e21bd8876896a99a5fd2765c1297e98e322
I_BLE01_EU_FN_DEL01_302.wav,isolation,BLE01,EU,FN,DEL01,3,02,8000,1,16,15773,1.971625,59eff4d94be1a9023a78a4573a1d222f23da4067c599d18486b8257e6172cdc0
